Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
69,55,0,0,1690283344166.591,35.400146484375,499.5,102.0,5.701,0,0.07071067811864672,469.0,88.5
70,55,0,0,1690283344195.92,29.328857421875,504.0,105.0,5.408,0,0.34615384615385053,473.5,90.0
71,55,0,0,1690283344227.481,31.56103515625,508.0,108.5,5.315,0,0.31622776601684244,479.0,91.5
72,55,0,0,1690283344263.891,36.41015625,512.0,112.0,5.315,0,0.0,484.0,93.5
73,55,0,0,1690283344299.712,35.82080078125,516.0,115.0,5.0,0,0.24828176658069745,489.0,95.5
74,55,0,0,1690283344331.077,31.364990234375,519.0,119.0,5.0,0,0.827605888602382,493.0,98.5
75,55,0,0,1690283344367.175,36.09814453125,522.0,122.0,4.243,0,0.35082320772281167,497.0,100.5
76,55,0,0,1690283344397.266,30.091064453125,525.0,126.0,5.0,0,0.416025147168914,501.0,103.5
77,55,0,0,1690283344428.982,31.7158203125,527.0,129.5,4.031,0,0.4233243907726242,504.5,106.0
78,55,0,0,1690283344467.409,38.427001953125,529.0,133.5,4.472,0,0.3292523039342537,507.5,108.5
79,55,0,0,1690283344499.211,31.802001953125,532.0,137.0,4.61,0,0.28221626051507387,511.0,111.5
80,55,0,0,1690283344531.558,32.34716796875,533.0,141.0,4.123,0,0.49999999999997724,514.5,114.5
81,55,0,0,1690283344567.441,35.8828125,535.0,144.5,4.031,0,0.40000000000003694,517.0,117.0
82,55,0,0,1690283344599.111,31.670166015625,537.0,147.5,3.606,0,0.0,520.0,120.0
83,55,0,0,1690283344630.688,31.576904296875,539.0,151.0,4.031,0,0.30000000000001137,522.0,122.5
84,55,0,0,1690283344666.953,36.264892578125,540.0,155.0,4.123,0,0.0,525.0,126.0
85,55,0,0,1690283344699.523,32.570068359375,541.0,159.0,4.123,0,0.0,527.0,129.5
86,55,0,0,1690283344731.445,31.922119140625,542.0,162.0,3.162,0,0.2236067977500171,529.0,133.0
87,55,0,0,1690283344767.176,35.73095703125,543.0,166.0,4.123,0,0.10846522890935274,531.0,136.0
88,55,0,0,1690283344801.161,33.98486328125,544.0,170.0,4.123,0,0.4850712500726935,532.0,139.0
89,55,0,0,1690283344827.578,26.4169921875,544.0,173.0,3.0,0,0.12403473458923665,534.0,143.0
90,55,0,0,1690283344863.45,35.8720703125,544.5,177.5,4.528,0,0.0,536.0,146.0
91,55,0,0,1690283344899.326,35.8759765625,544.5,181.5,4.0,0,0.3721042037675972,538.0,150.0
92,55,0,0,1690283344932.891,33.565185546875,544.0,185.0,3.536,0,0.4850712500726935,540.0,153.0
93,55,0,0,1690283344965.964,33.072998046875,544.0,189.0,4.0,0,0.4850712500726935,540.0,157.0
94,55,0,0,1690283344998.83,32.865966796875,544.0,192.5,3.5,0,0.47434164902530185,541.0,160.5
95,55,0,0,1690283345031.129,32.298828125,544.0,196.5,4.0,0,0.4850712500726935,542.0,164.0
96,55,0,0,1690283345067.839,36.710205078125,544.0,200.0,3.5,0,1.33394593769979,542.0,167.5
97,55,0,0,1690283345096.38,28.540771484375,543.5,203.5,3.536,0,1.0,543.0,171.0
98,55,0,0,1690283345131.429,35.049072265625,542.0,206.5,3.354,0,0.1104315260748591,544.0,174.0
99,55,0,0,1690283345164.081,32.652099609375,542.0,209.5,3.0,0,0.4969418673368157,544.0,177.5
100,55,0,0,1690283345200.953,36.871826171875,540.5,212.5,3.354,0,0.5,544.0,180.0
101,55,0,0,1690283345232.127,31.174072265625,540.0,215.5,3.041,0,0.28284271247459086,544.0,183.0
102,55,0,0,1690283345268.173,36.046142578125,538.5,218.5,3.354,0,0.0,544.0,186.5
103,55,0,0,1690283345300.415,32.241943359375,538.0,221.5,3.041,0,0.0,544.0,189.0
104,55,0,0,1690283345327.998,27.5830078125,536.5,224.5,3.354,0,0.0,544.0,192.0
105,55,0,0,1690283345367.442,39.44384765625,536.0,227.5,3.041,0,0.0,544.0,195.5
106,55,0,0,1690283345399.071,31.629150390625,534.0,230.5,3.606,0,0.0,544.0,199.5
107,55,0,0,1690283345430.955,31.884033203125,532.5,233.5,3.354,0,1.5556349186103684,542.0,203.0
108,55,0,0,1690283345463.306,32.350830078125,530.5,237.0,4.031,0,0.2236067977500171,542.0,206.0
109,55,0,0,1690283345495.412,32.106201171875,529.0,240.5,3.808,0,0.44721359549993256,542.0,210.5
110,55,0,0,1690283345531.185,35.77294921875,526.5,243.5,3.905,0,0.32879797461077065,540.0,213.5
111,55,0,0,1690283345567.335,36.14990234375,524.5,246.5,3.606,0,0.8944271909998778,540.0,217.5
112,55,0,0,1690283345595.61,28.275146484375,521.0,249.5,4.61,0,0.0,538.0,221.5
113,55,0,0,1690283345627.563,31.952880859375,519.0,253.0,4.031,0,0.4109974682634072,536.0,225.0
114,55,0,0,1690283345663.761,36.197998046875,516.5,256.5,4.301,0,0.5547001962252291,534.0,229.5
115,55,0,0,1690283345695.646,31.885009765625,513.0,260.0,4.95,0,0.4341215710622014,532.0,233.5
116,55,0,0,1690283345727.302,31.656005859375,509.0,263.5,5.315,0,0.2626128657194936,530.0,237.5
117,55,0,0,1690283345763.365,36.06298828125,505.0,266.5,5.0,0,0.6401843996644581,526.5,242.5
118,55,0,0,1690283345795.423,32.05810546875,501.0,269.5,5.0,0,0.0542326144546363,524.0,247.0
119,55,0,0,1690283345827.469,32.0458984375,496.0,272.5,5.831,0,0.12403473458923665,520.0,251.5
120,55,0,0,1690283345862.907,35.43798828125,491.0,275.5,5.831,0,0.9881049293224705,516.0,255.5
121,55,0,0,1690283345895.138,32.23095703125,485.5,278.5,6.265,0,0.6585046078685074,512.0,260.0
122,55,0,0,1690283345927.581,32.443115234375,480.0,281.0,6.042,0,0.20000000000002274,508.0,264.0
123,55,0,0,1690283345964.41,36.828857421875,474.0,283.0,6.325,0,0.6000000000000227,502.0,268.0
124,55,0,0,1690283345997.715,33.30517578125,468.0,285.0,6.325,0,0.1714985851424796,496.5,272.0
125,55,0,0,1690283346031.009,33.2939453125,461.5,286.0,6.576,0,0.9432422182838084,492.0,276.0
