336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.5
337.0,84.5
337.0,84.5
337.0,84.0
337.0,84.0
337.0,84.0
337.0,84.0
337.0,84.0
337.0,84.0
336.0,84.0
336.0,84.5
337.0,84.5
337.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.0
336.0,84.5
336.0,84.5
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.5
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.5
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.5
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
337.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
336.0,84.0
337.0,84.0
337.0,84.0
337.0,84.0
338.0,84.0
337.5,84.0
338.0,84.0
340.0,84.0
342.0,84.0
345.0,84.0
348.0,84.5
351.0,84.0
355.0,84.5
360.0,84.0
364.0,84.5
369.0,84.5
375.0,84.5
381.0,85.0
387.0,86.0
393.0,86.0
400.0,88.0
407.0,89.5
413.0,91.5
421.0,94.5
426.0,98.5
432.0,102.5
438.5,107.0
444.5,111.5
450.5,118.0
455.5,123.0
460.5,131.0
465.0,138.0
468.5,146.0
471.0,154.0
473.5,163.0
475.5,171.0
476.0,181.0
476.0,190.5
474.0,200.0
472.5,209.0
470.0,218.5
466.0,227.0
461.0,235.0
457.0,243.0
451.0,249.5
444.0,257.0
437.5,263.0
429.5,268.0
422.0,273.0
412.0,277.0
405.0,280.0
396.0,282.0
386.0,284.0
377.0,285.0
369.0,284.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
281.0,283.5
270.0,283.5
258.0,283.5
248.0,283.5
236.0,283.5
225.0,283.5
214.0,283.5
202.0,283.5
189.5,283.5
177.0,283.5
165.0,283.0
153.0,280.0
141.0,276.5
131.0,272.0
121.0,266.0
113.0,259.0
105.5,251.5
99.5,244.5
93.5,236.0
89.0,230.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
85.5,137.0
89.5,129.0
95.0,121.0
101.0,116.0
107.0,107.0
115.0,101.5
122.0,96.0
130.0,92.0
139.0,88.5
149.0,85.5
158.0,84.0
168.0,84.0
178.0,84.0
188.0,84.0
198.0,84.0
208.0,84.0
218.0,84.0
229.0,84.0
240.0,84.0
250.5,84.5
262.0,84.0
273.0,84.0
284.0,84.0
296.0,84.0
307.0,84.0
320.0,84.5
333.0,85.0
346.0,84.5
358.0,85.0
372.0,84.5
386.0,85.5
399.0,87.5
412.0,91.0
424.5,97.0
436.0,104.0
445.0,112.0
452.5,121.0
459.0,130.0
464.5,139.0
468.0,149.0
471.5,159.0
474.0,169.0
475.0,179.0
475.0,189.0
474.0,199.0
472.5,209.0
469.5,219.0
465.0,229.0
459.0,239.0
453.0,247.0
446.0,254.0
439.0,261.0
430.0,267.0
422.0,273.0
412.5,277.5
403.5,280.5
394.0,283.0
384.0,284.5
374.0,285.0
367.0,284.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
280.0,283.5
268.0,283.5
257.5,284.0
246.0,284.0
234.0,284.0
221.0,284.0
208.0,284.0
196.0,283.5
182.5,283.5
170.0,283.5
157.5,282.0
146.0,278.0
134.5,274.0
124.5,267.0
115.0,261.0
107.0,253.0
101.0,245.5
94.0,237.5
90.0,231.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
84.5,138.0
89.5,129.0
95.0,122.0
100.0,116.5
107.0,107.0
115.0,101.0
122.0,97.0
131.0,91.5
139.0,88.5
149.0,85.5
159.0,84.0
169.0,84.0
179.5,84.0
189.0,84.0
200.0,84.0
210.0,84.0
222.0,84.0
232.0,84.0
243.0,84.5
254.0,84.5
266.0,84.5
278.0,84.5
290.0,84.0
302.0,84.0
314.0,84.0
326.0,84.5
340.0,84.5
352.0,85.0
365.0,84.5
380.0,84.5
393.0,86.0
406.0,89.5
420.0,94.5
432.0,101.0
441.5,108.5
449.5,118.0
456.5,127.0
462.5,136.0
467.0,146.0
470.5,155.0
473.0,165.0
474.0,175.0
475.0,185.0
475.0,195.0
473.5,205.0
470.5,215.0
467.0,225.0
462.0,235.0
455.5,243.0
449.5,251.0
442.0,259.0
434.0,265.0
426.0,270.5
416.5,276.0
408.0,280.0
398.0,282.0
