346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
346.0,86.0
347.0,86.0
348.0,86.0
350.0,86.0
353.0,86.0
355.0,86.0
359.0,86.0
363.0,86.0
369.0,86.0
373.0,86.0
378.0,86.0
384.0,86.0
392.0,86.0
398.0,88.0
405.0,89.5
411.0,91.5
418.5,95.0
426.0,97.0
433.0,101.5
439.5,107.0
445.5,112.0
452.5,118.0
457.0,125.0
463.0,132.0
466.5,140.0
470.0,149.0
474.0,158.0
476.0,167.0
476.0,177.0
477.0,186.0
476.0,196.0
474.0,207.0
472.0,216.0
468.0,226.0
464.5,234.0
459.0,243.0
453.0,250.0
446.0,257.0
438.0,263.5
430.0,269.0
422.0,274.5
412.0,278.5
404.0,282.0
394.0,284.0
384.0,285.0
374.0,285.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
293.0,284.5
281.0,284.5
270.0,284.5
258.0,284.5
246.0,284.5
234.0,284.5
222.0,284.5
210.0,284.5
197.0,284.5
184.0,284.5
172.0,283.0
158.0,282.5
146.5,279.0
136.0,275.0
126.0,268.0
117.0,262.0
109.0,254.0
101.5,247.0
95.5,238.0
91.0,231.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
85.0,138.0
0.0,0.0
95.0,120.0
102.0,113.5
109.0,105.0
117.0,99.0
125.0,93.0
0.0,0.0
145.0,86.0
154.5,84.5
164.0,83.0
176.0,83.0
186.0,83.0
196.5,84.0
209.0,85.0
219.5,85.0
231.0,85.0
242.0,85.0
254.0,85.0
266.0,85.0
278.0,85.0
290.5,85.0
303.0,85.0
316.0,85.0
329.0,85.0
343.0,85.0
357.0,85.5
373.0,85.0
387.0,86.0
401.5,88.0
415.0,93.0
428.5,99.0
439.0,107.0
449.5,116.0
456.5,126.0
463.0,136.5
468.0,146.0
472.0,157.0
474.0,168.0
475.5,178.0
475.5,188.0
474.5,198.0
474.0,206.5
472.0,216.0
468.0,226.0
464.0,235.0
457.5,243.5
451.0,251.0
444.0,259.0
436.0,265.0
427.0,271.0
418.0,276.0
407.0,280.0
399.0,282.0
388.0,285.0
380.0,285.0
371.0,285.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
294.0,284.5
283.0,284.5
272.0,284.5
259.5,284.5
247.5,284.5
234.0,284.5
222.0,284.5
209.5,283.5
196.0,284.5
184.0,284.0
170.0,283.0
158.0,282.0
146.0,278.5
134.0,273.5
124.0,268.0
115.0,261.0
107.0,253.0
100.5,245.0
94.0,235.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
87.0,134.0
92.0,124.0
99.0,116.0
105.0,109.0
113.0,103.0
121.0,97.0
130.0,92.0
139.0,88.0
149.0,85.0
159.0,83.0
170.0,83.0
180.0,83.0
190.0,84.0
203.0,85.0
213.0,85.0
224.0,85.0
235.0,85.0
246.0,85.0
258.0,85.0
272.0,85.0
284.0,85.0
296.0,85.0
309.0,85.0
322.0,85.0
335.0,85.0
350.0,85.0
365.0,85.0
379.0,85.5
393.0,86.5
408.0,90.0
421.0,95.5
433.0,103.5
444.0,112.0
453.0,121.0
459.0,131.0
466.0,141.0
470.0,152.0
472.0,163.0
474.0,172.0
475.5,182.0
475.5,192.0
474.0,202.0
472.5,210.0
470.0,220.0
467.0,230.0
461.0,238.0
455.0,247.5
448.0,255.0
440.0,262.5
432.0,268.0
423.0,273.0
414.0,278.0
404.0,281.5
394.0,284.0
384.5,285.0
374.0,285.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
290.0,284.5
278.0,284.5
266.0,284.5
254.0,284.5
242.0,284.5
229.0,284.5
216.0,284.0
204.0,284.0
190.0,284.5
178.0,284.5
164.0,283.0
152.0,280.0
140.0,276.0
129.0,270.0
119.0,264.0
111.0,256.5
103.0,248.0
96.0,239.0
91.0,231.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
87.0,136.0
91.0,127.0
98.0,118.0
104.0,110.0
112.0,103.0
0.0,0.0
129.0,92.0
139.0,88.5
149.0,86.0
159.0,84.0
171.0,83.0
181.0,83.0
192.5,84.0
204.0,85.0
216.0,85.0
227.0,85.0
239.0,84.5
251.0,85.0
262.5,85.0
276.0,85.0
289.0,85.0
302.0,85.0
