Frame,PWM,Meta,Tiempo vuelta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
746,57,0,,0,1693663065868.128,29.5888671875,513.0,282.0,12.5,0,4.47213595499958,546.0,274.0
747,57,0,,0,1693663065901.967,33.839111328125,502.0,284.0,11.18,0,4.901191836270965,535.5,279.5
748,57,0,,0,1693663065938.962,36.994873046875,491.0,285.0,11.045,0,5.480000000000018,524.0,284.5
749,57,0,,0,1693663065966.795,27.8330078125,479.0,284.5,12.01,0,5.232399067349529,512.0,287.5
750,57,0,,0,1693663065996.887,30.092041015625,469.0,283.5,10.05,0,5.884823492763704,501.0,290.0
751,57,0,,0,1693663066038.617,41.72998046875,459.0,281.0,10.308,0,5.536862446720117,490.0,290.5
752,57,0,,0,1693663066068.582,29.965087890625,449.5,278.0,9.962,0,5.994798438554119,479.0,290.5
753,57,0,,3,1693663066100.24,31.657958984375,441.0,274.0,9.394,0,5.0990195135927845,468.0,288.5
754,57,0,,0,1693663066134.813,34.572998046875,432.0,270.0,9.849,0,5.335783750799339,459.0,286.5
755,57,0,,0,1693663066171.042,36.22900390625,425.0,265.5,8.322,0,5.094138974269219,450.0,283.5
756,57,0,,0,1693663066196.973,25.930908203125,417.0,261.0,9.179,0,3.6724994383452176,443.0,279.0
757,57,0,,0,1693663066232.264,35.291015625,409.0,256.5,9.179,0,2.030692330267244,436.0,274.0
758,57,0,,0,1693663066268.035,35.77099609375,400.0,252.5,9.849,0,1.7424411275657112,428.0,269.5
759,57,0,,0,1693663066299.992,31.95703125,392.0,247.5,9.434,0,0.6536816528433903,421.0,264.0
760,57,0,,0,1693663066336.457,36.465087890625,384.0,243.5,8.944,0,0.21789388428113732,413.0,259.0
761,57,0,,0,1693663066368.057,31.599853515625,374.0,239.0,10.966,0,0.20306923302674112,404.0,254.5
762,57,0,,0,1693663066400.053,31.99609375,366.0,234.0,9.434,0,0.5299989400031739,397.0,250.0
763,57,0,,0,1693663066436.098,36.044921875,358.0,229.5,9.179,0,0.8944271909999159,389.0,245.0
764,57,0,,0,1693663066468.467,32.369140625,349.5,225.0,9.618,0,1.0487097309513775,381.0,241.0
765,57,0,,0,1693663066500.366,31.89892578125,341.0,220.5,9.618,0,1.4839970320089222,372.0,236.0
766,57,0,,0,1693663066533.873,33.507080078125,333.0,216.5,8.944,0,1.2528898346165334,365.0,232.0
767,57,0,,0,1693663066566.25,32.376953125,325.5,211.5,9.014,0,0.36391267143704464,355.0,227.5
768,57,0,,0,1693663066598.263,32.012939453125,317.0,207.0,9.618,0,1.1437255388020917,348.0,225.5
769,57,0,,0,1693663066636.721,38.4580078125,309.0,202.0,9.434,0,0.8944271909999159,340.0,219.0
770,57,0,,0,1693663066666.246,29.525146484375,301.0,197.5,9.179,0,1.2480754415067656,331.5,214.0
771,57,0,,0,1693663066700.46,34.2138671875,293.0,193.5,8.944,0,0.5978565316465639,323.0,209.5
772,57,0,,0,1693663066736.639,36.178955078125,284.0,188.0,10.548,0,0.10599978800062998,314.0,205.0
773,57,0,,0,1693663066768.769,32.130126953125,276.0,183.0,9.434,0,0.27236735535143713,306.0,200.0
774,57,0,,0,1693663066800.832,32.06298828125,266.0,178.0,11.18,0,0.8944271909999159,297.0,194.5
775,57,0,,0,1693663066833.41,32.577880859375,258.0,173.0,9.434,0,0.8058772873379397,288.0,189.5
776,57,0,,0,1693663066866.259,32.84912109375,248.0,168.0,11.18,0,0.21199957600125996,278.0,184.0
777,57,0,,0,1693663066900.529,34.27001953125,239.0,162.0,10.817,0,0.22360679774997896,268.5,179.0
778,57,0,,0,1693663066936.448,35.9189453125,229.0,156.5,11.413,0,0.794998410004764,259.5,173.0
779,57,0,,0,1693663066968.588,32.139892578125,219.5,152.0,10.512,0,0.0,249.0,168.5
780,57,0,,0,1693663067001.018,32.43017578125,209.5,146.5,11.413,0,0.5547001962252291,240.0,162.0
781,57,0,,0,1693663067034.232,33.2138671875,199.0,140.0,12.349,0,0.9037378388935361,229.0,155.5
782,57,0,,0,1693663067068.759,34.527099609375,189.0,132.5,12.5,0,1.9057696013716998,218.0,149.0
783,57,0,,0,1693663067101.499,32.739990234375,179.0,126.5,11.662,0,1.9232187841749173,207.5,143.0
784,57,0,,4,1693663067134.263,32.763916015625,167.0,120.0,13.647,0,1.4999999999999944,197.5,137.0
785,57,0,,0,1693663067165.995,31.732177734375,156.0,115.0,12.083,0,0.857492925712554,186.5,130.0
786,57,0,,0,1693663067198.242,32.246826171875,145.0,113.0,11.18,0,0.32973448745129547,176.0,124.5
787,57,0,,0,1693663067234.367,36.125,134.0,113.0,11.0,0,0.12414088329035519,164.0,118.5
788,57,0,,0,1693663067266.363,31.99609375,122.0,116.5,12.5,0,2.5938388538997623,154.0,112.0
789,57,0,,0,1693663067297.424,31.06103515625,113.0,120.0,9.657,0,3.5,142.0,109.5
790,57,0,,0,1693663067334.072,36.64794921875,105.0,126.5,10.308,0,6.059999999999998,129.5,108.0
791,57,0,,0,1693663067365.847,31.77490234375,99.0,133.0,8.846,1,8.905822416950155,118.0,108.5
792,57,0,,0,1693663067398.252,32.405029296875,93.0,140.0,9.22,1,8.74642784226795,108.5,112.5
793,57,0,,0,1693663067437.085,38.8330078125,90.0,147.5,8.078,1,10.841342439124094,99.5,117.0
794,57,0,,0,1693663067468.419,31.333984375,86.0,155.0,8.5,1,12.32208853298404,91.0,123.5
795,57,0,,0,1693663067497.496,29.0771484375,84.0,163.5,8.732,1,12.256570866754073,85.0,130.5
796,57,0,,0,1693663067534.504,37.0078125,82.5,171.5,8.139,1,11.51311096697722,81.0,139.0
797,57,0,,0,1693663067565.951,31.447021484375,82.0,179.5,8.016,1,10.823529411764705,78.0,147.0
798,57,0,,0,1693663067598.621,32.670166015625,82.5,188.0,8.515,1,8.760754515002189,77.0,155.0
799,57,0,,0,1693663067632.77,34.14892578125,83.0,195.5,7.517,1,8.845849682408897,75.0,163.5
800,57,0,,0,1693663067664.327,31.556884765625,86.0,203.0,8.078,0,7.454205195544076,75.0,172.0
801,57,0,,0,1693663067700.078,35.7509765625,88.0,211.5,8.732,0,5.607953096365412,76.5,181.5
802,57,0,,0,1693663067736.564,36.486083984375,92.0,219.5,8.944,0,4.190697662997756,78.5,191.0
803,57,0,,0,1693663067768.589,32.025146484375,98.0,226.5,9.22,0,2.0426487199475756,82.0,198.5
804,57,0,,0,1693663067797.66,29.07080078125,105.0,233.0,9.552,0,2.0040941700985377,85.0,207.5
805,57,0,,0,1693663067838.402,40.7421875,112.0,238.5,8.902,0,0.4472135954999579,90.0,216.5
806,57,0,,0,1693663067871.409,33.0068359375,120.0,243.5,9.434,0,1.355815361366598,94.5,224.5
807,57,0,,0,1693663067898.603,27.194091796875,128.0,246.5,8.544,0,0.9159918645328784,101.5,231.0
808,57,0,,0,1693663067932.162,33.55908203125,136.0,249.5,8.544,0,1.9938786448711392,107.5,237.5
809,57,0,,0,1693663067969.137,36.974853515625,144.0,251.0,8.139,0,1.801996396010812,115.0,242.5
810,57,0,,0,1693663068001.692,32.554931640625,153.5,251.5,9.513,0,1.4044937663535584,124.0,246.5
811,57,0,,0,1693663068037.512,35.820068359375,162.0,251.0,8.515,0,2.0482200759322846,131.5,250.0
812,57,0,,0,1693663068068.079,30.567138671875,171.0,249.0,9.22,0,1.9350296180269584,141.5,252.5
813,57,0,,0,1693663068097.41,29.330810546875,178.0,246.5,7.433,0,2.233750407717459,149.0,253.5
814,57,0,,0,1693663068132.577,35.1669921875,185.0,242.0,8.322,0,2.3195198670830655,159.0,253.5
815,57,0,,1,1693663068164.555,31.97802734375,193.0,238.0,8.944,0,2.0608393492772215,167.0,252.0
816,57,0,,0,1693663068201.383,36.828125,199.0,233.0,7.81,0,1.8162165437900475,175.0,249.5
817,57,0,,0,1693663068238.104,36.720947265625,208.0,228.0,10.296,0,2.28319871887921,183.0,246.0
818,57,0,,0,1693663068270.163,32.05908203125,216.0,224.0,8.944,0,2.23606797749979,191.0,241.5
819,57,0,,0,1693663068301.255,31.091796875,224.0,219.0,9.434,0,2.6887744785908083,199.0,236.5
820,57,0,,0,1693663068337.04,35.78515625,232.0,214.5,9.179,0,1.6511859660073518,206.0,231.0
821,57,0,,0,1693663068369.569,32.529052734375,240.0,209.5,9.434,0,1.3416407864998612,215.0,226.0
822,57,0,,0,1693663068400.962,31.392822265625,248.0,204.0,9.708,0,0.741998516004449,223.0,220.5
823,57,0,,0,1693663068434.897,33.93505859375,257.0,199.0,10.296,0,0.4902612396325497,231.0,214.5
824,57,0,,0,1693663068468.55,33.653076171875,266.0,195.0,9.849,,,,
825,57,,,,,,,,,,,,
826,57,,,,,,,,,,,,
827,57,,,,,,,,,,,,
828,57,,,,,,,,,,,,
829,57,,,,,,,,,,,,
830,57,0,,0,1693663068666.638,198.087890625,328.0,155.5,73.514,,,,
831,57,0,,0,1693663068700.553,33.9150390625,335.0,151.5,8.062,,,,
832,57,0,,0,1693663068732.749,32.196044921875,345.0,145.5,11.662,,,,
833,57,0,,0,1693663068765.033,32.283935546875,357.0,139.0,13.647,0,1.0542952440082825,331.0,155.0
834,57,0,,0,1693663068797.723,32.68994140625,368.0,131.5,13.314,,,,
835,57,0,,0,1693663068832.571,34.84814453125,381.0,124.5,14.765,,,,
836,57,0,,0,1693663068864.714,32.14306640625,393.0,117.5,13.892,0,1.051562072664158,364.0,135.5
837,57,0,,0,1693663068897.003,32.288818359375,406.0,110.5,14.765,0,1.1175210114396994,375.0,129.0
838,57,0,,0,1693663068932.388,35.385009765625,417.0,104.0,12.777,0,0.9357604759733151,388.0,121.5
839,58,1,4.10521728515625,0,1693663068964.893,32.505126953125,431.0,95.5,16.378,0,0.23704991151751834,400.0,114.0
840,58,0,,2,1693663068996.833,31.93994140625,444.0,88.0,15.008,0,0.9783256002435493,413.0,107.5
841,58,0,,0,1693663069032.602,35.76904296875,458.0,81.5,15.435,0,0.12211250217453444,425.0,99.0
842,58,0,,0,1693663069064.96,32.35791015625,473.0,77.5,15.524,0,0.09994449069792301,439.0,91.0
843,58,0,,0,1693663069096.694,31.734130859375,488.0,75.5,15.133,0,0.745043080650503,453.0,83.0
844,58,0,,0,1693663069132.837,36.142822265625,502.0,76.0,14.009,0,1.6748072286421685,466.5,77.5
845,58,0,,0,1693663069164.782,31.945068359375,516.0,77.5,14.08,0,2.9736837020478992,480.5,73.5
846,58,0,,0,1693663069198.544,33.761962890625,530.0,81.5,14.56,0,4.764819323407065,495.5,71.0
847,58,0,,0,1693663069231.948,33.404052734375,542.0,86.5,13.0,0,6.320965335633075,510.0,70.5
848,58,0,,0,1693663069264.089,32.14111328125,553.0,92.5,12.53,1,8.104273272972643,524.5,71.5
849,58,0,,0,1693663069296.942,32.852783203125,562.5,100.5,12.42,1,9.07692307692308,538.0,75.0
850,58,0,,0,1693663069335.206,38.26416015625,572.0,107.5,11.8,1,9.73665999050498,549.5,79.5
851,58,0,,0,1693663069365.529,30.322998046875,579.0,116.5,11.402,1,9.480873008240316,560.0,86.0
852,58,0,,0,1693663069397.099,31.570068359375,585.0,125.5,10.817,1,10.486911565524169,570.0,93.0
853,58,0,,0,1693663069436.292,39.19287109375,590.0,135.5,11.18,1,8.139410298049853,578.0,102.0
854,58,0,,0,1693663069466.948,30.656005859375,594.0,145.5,10.77,0,7.718110569901872,584.5,111.0
855,58,0,,0,1693663069496.313,29.364990234375,596.0,155.5,10.198,0,7.4884526490406405,590.0,119.5
856,58,0,,0,1693663069532.296,35.98291015625,598.0,167.0,11.673,0,5.5901699437494745,594.0,131.0
857,58,0,,0,1693663069565.061,32.76513671875,599.0,178.5,11.543,0,4.828078792603349,598.0,142.5
858,58,0,,0,1693663069596.776,31.71484375,599.0,190.0,11.5,0,5.393193716300072,601.0,153.0
859,58,0,,0,1693663069632.455,35.67919921875,598.0,202.0,12.042,0,4.197858781405525,602.0,165.5
860,58,0,,0,1693663069669.399,36.94384765625,594.0,213.5,12.176,0,4.028277160965106,603.0,178.0
861,58,0,,0,1693663069697.151,27.751953125,589.0,224.5,12.083,0,3.0,602.0,189.5
862,58,0,,0,1693663069737.59,40.439208984375,583.0,235.0,12.093,0,0.9965457582448772,599.0,202.0
863,58,0,,0,1693663069768.083,30.492919921875,575.0,244.5,12.42,0,2.4414373713769315,596.0,215.0
864,58,0,,0,1693663069800.988,32.905029296875,566.0,253.0,12.379,0,2.23606797749979,591.0,225.5
865,58,0,,0,1693663069832.669,31.680908203125,558.0,261.5,11.673,0,1.2882714915655686,583.0,237.0
866,58,0,,0,1693663069864.905,32.236083984375,548.0,267.5,11.662,0,3.5542865235769106,577.0,247.5
867,58,0,,0,1693663069896.345,31.43994140625,537.0,273.0,12.298,0,4.197858781405545,568.0,257.0
868,58,0,,0,1693663069937.082,40.737060546875,526.0,278.5,12.298,0,3.0012252399938752,558.0,265.0
869,58,0,,0,1693663069969.927,32.844970703125,515.0,281.5,11.402,0,4.919349550499537,548.0,273.0
870,58,0,,0,1693663070001.855,31.927978515625,503.0,283.5,12.166,0,5.366563145999495,536.0,279.5
871,58,0,,0,1693663070037.115,35.260009765625,492.0,284.5,11.045,0,4.5607017003965415,525.0,283.5
872,58,0,,0,1693663070064.148,27.032958984375,481.0,285.0,11.011,0,5.260767593771415,514.0,287.0
873,58,0,,0,1693663070096.006,31.858154296875,471.0,283.5,10.112,0,5.884823492763704,502.0,289.5
874,58,0,,0,1693663070133.023,37.016845703125,461.0,282.0,10.112,0,5.993811241261805,492.0,290.5
875,58,0,,0,1693663070168.937,35.9140625,451.0,279.0,10.44,0,5.539734632075321,482.0,290.5
876,58,0,,0,1693663070200.75,31.81298828125,443.0,275.0,8.944,0,5.9336181172097655,471.0,289.5
877,58,0,,3,1693663070229.619,28.868896484375,434.0,271.5,9.657,0,5.364979714310528,461.5,287.5
878,58,0,,0,1693663070265.055,35.43603515625,426.5,266.5,9.014,0,4.980696683149966,452.0,284.5
879,58,0,,0,1693663070296.843,31.7880859375,417.5,261.5,10.296,0,4.47213595499958,444.0,280.5
880,58,0,,0,1693663070332.954,36.111083984375,410.0,257.5,8.5,0,2.27823364154539,438.0,275.5
881,58,0,,0,1693663070364.231,31.27685546875,401.5,253.5,9.394,0,0.9707253433941667,430.0,270.0
882,58,0,,0,1693663070396.861,32.630126953125,393.5,248.5,9.434,0,1.3112359141823342,422.0,265.5
883,58,0,,0,1693663070432.33,35.468994140625,385.0,244.0,9.618,0,0.3235294117646925,414.0,260.0
884,58,0,,0,1693663070464.996,32.666015625,377.0,239.5,9.179,0,0.10644925908247595,406.0,255.5
885,58,0,,0,1693663070501.491,36.494873046875,368.0,235.0,10.062,0,0.794998410004764,399.0,251.0
886,58,0,,0,1693663070533.383,31.89208984375,359.5,230.5,9.618,0,0.10397504898199397,389.0,246.0
887,58,0,,0,1693663070564.74,31.35693359375,351.0,226.0,9.618,0,0.27236735535143713,382.0,242.0
888,58,0,,0,1693663070596.594,31.85400390625,343.0,221.5,9.179,0,0.4472135954999579,373.0,237.0
889,58,0,,0,1693663070634.668,38.073974609375,335.0,216.5,9.434,0,0.5978565316465639,365.5,233.0
890,58,0,,0,1693663070669.794,35.1259765625,326.0,212.0,10.062,0,1.0397504898200978,357.0,228.0
891,58,0,,0,1693663070699.713,29.9189453125,318.0,208.0,8.944,0,1.034995950335396,348.0,225.5
892,58,0,,0,1693663070728.398,28.68505859375,310.0,203.5,9.179,0,1.059997880006378,341.0,219.0
893,58,0,,0,1693663070764.658,36.260009765625,302.0,198.5,9.434,0,0.4472135954999579,333.0,215.0
894,58,0,,0,1693663070796.966,32.30810546875,293.0,193.5,10.296,0,0.8944271909999159,324.0,210.0
895,58,0,,0,1693663070828.998,32.031982421875,284.0,188.5,10.296,0,0.9532857437299882,315.5,205.5
896,58,0,,0,1693663070865.025,36.02685546875,276.0,183.5,9.434,0,0.953998092005748,307.0,200.5
897,58,0,,0,1693663070896.779,31.754150390625,266.0,178.5,11.18,0,0.3885143449429112,296.5,195.0
898,58,0,,0,1693663070931.967,35.18798828125,257.5,173.0,10.124,0,1.554057379771617,289.0,189.5
899,58,0,,0,1693663070969.679,37.7119140625,248.0,168.0,10.735,0,0.21199957600125996,278.0,184.5
900,58,0,,0,1693663071001.601,31.922119140625,239.0,162.0,10.817,0,1.5652475842498528,269.5,178.5
901,58,0,,0,1693663071029.117,27.515869140625,229.0,156.5,11.413,0,1.35812819539318,260.0,173.0
902,58,0,,0,1693663071065.364,36.2470703125,219.0,151.5,11.18,0,1.3739519768562372,250.0,167.5
903,58,0,,0,1693663071097.012,31.64794921875,209.0,145.5,11.662,0,0.3942971589044787,238.0,161.0
904,58,0,,0,1693663071129.397,32.385009765625,198.0,139.0,12.777,0,0.8944271909999286,228.0,155.0
905,58,0,,0,1693663071165.944,36.547119140625,187.5,132.0,12.619,0,2.4867294845663737,218.0,148.0
906,58,0,,0,1693663071197.252,31.307861328125,177.0,125.0,12.619,0,0.15653209603896312,207.0,144.5
907,58,0,,4,1693663071229.256,32.004150390625,165.0,118.5,13.647,0,1.6641005886756952,195.0,135.0
908,58,0,,0,1693663071267.852,38.595947265625,154.0,114.0,11.885,0,1.1094003924504663,185.0,129.0
909,58,0,,0,1693663071300.058,32.2060546875,142.0,112.5,12.093,0,0.32973448745129547,174.0,123.0
910,58,0,,0,1693663071332.053,31.994873046875,130.0,114.0,12.093,0,0.9045117981100955,162.5,116.5
911,58,0,,0,1693663071367.355,35.302001953125,119.0,117.0,11.402,0,2.6047294263733813,151.0,111.0
912,58,0,,0,1693663071399.524,32.1689453125,110.0,122.5,10.548,0,4.527267812506109,137.5,108.5
913,58,0,,0,1693663071432.154,32.630126953125,103.0,128.5,9.22,0,7.586551867005804,125.0,107.5
914,58,0,,0,1693663071464.744,32.58984375,97.0,135.5,9.22,1,9.694229721212531,113.5,109.0
915,58,0,,0,1693663071496.445,31.701171875,92.0,143.0,9.014,1,11.66151839324344,104.0,112.5
916,58,0,,0,1693663071533.754,37.308837890625,89.0,150.0,7.616,1,12.148105637844743,96.0,118.5
917,58,0,,0,1693663071569.223,35.468994140625,86.0,157.5,8.078,1,13.775084071484665,87.0,126.0
918,58,0,,0,1693663071601.232,32.009033203125,84.0,165.0,7.762,1,13.590154807518116,82.0,133.5
919,58,0,,0,1693663071628.011,26.779052734375,82.5,173.0,8.139,1,13.655869017411145,78.0,141.0
920,58,0,,0,1693663071664.313,36.302001953125,82.5,180.0,7.0,1,13.555759686924794,75.0,148.5
921,58,0,,0,1693663071701.568,37.255126953125,82.5,188.0,8.0,1,11.852481925775287,74.0,156.5
922,58,0,,0,1693663071733.279,31.7109375,84.0,194.5,6.671,1,10.995882591327721,73.0,164.0
923,58,0,,0,1693663071769.297,36.01806640625,86.0,202.5,8.246,1,8.558621384311845,74.0,172.0
924,58,0,,0,1693663071797.261,27.9638671875,88.0,210.0,7.762,0,7.5,75.0,180.5
925,58,0,,0,1693663071833.029,35.76806640625,92.0,217.5,8.5,0,5.024937810560445,77.5,188.5
926,58,0,,0,1693663071869.903,36.8740234375,97.0,225.0,9.014,0,4.608176875690327,80.0,197.5
927,58,0,,0,1693663071896.347,26.44384765625,103.0,231.0,8.485,0,2.705457830883487,84.0,205.5
928,58,0,,0,1693663071928.997,32.650146484375,109.0,237.5,8.846,0,1.6470588235294044,88.0,213.5
929,58,0,,0,1693663071969.106,40.10888671875,118.0,241.5,9.849,0,0.970725343394155,93.5,221.5
930,58,0,,0,1693663072001.071,31.965087890625,124.0,245.5,7.211,0,1.7677669529663689,98.0,228.5
931,58,0,,0,1693663072033.411,32.33984375,132.0,248.5,8.544,0,0.8761117993635466,105.5,235.0
932,58,0,,0,1693663072068.985,35.57421875,140.0,250.5,8.246,0,1.0661134733902942,112.0,240.0
933,58,0,,0,1693663072100.978,31.992919921875,150.0,251.5,10.05,0,1.1094003924504663,120.5,244.5
934,58,0,,0,1693663072128.386,27.407958984375,158.0,251.5,8.0,0,2.0482200759322846,127.5,249.0
935,58,0,,0,1693663072169.147,40.760986328125,166.0,250.0,8.139,0,1.8190171877724834,136.5,251.5
936,58,0,,0,1693663072196.477,27.330078125,175.0,248.0,9.22,0,1.9900743804199728,145.0,253.0
937,58,0,,0,1693663072228.972,32.494873046875,181.0,244.5,6.946,0,2.0,154.5,253.5
938,58,0,,1,1693663072264.624,35.652099609375,189.0,240.0,9.179,0,1.9043148621852468,163.0,252.5
939,58,0,,0,1693663072296.904,32.280029296875,196.0,235.0,8.602,0,2.5489328793692225,171.0,251.5
940,58,0,,0,1693663072328.865,31.9609375,204.0,231.0,8.944,0,2.4473735525455735,179.0,248.5
941,58,0,,0,1693663072365.112,36.2470703125,212.0,226.5,9.179,0,2.50577966923307,187.0,244.0
942,58,0,,0,1693663072397.02,31.907958984375,219.0,222.0,8.322,0,2.092457497388757,194.0,239.0
943,58,0,,0,1693663072428.909,31.888916015625,228.0,217.0,10.296,0,2.23606797749979,203.0,234.0
944,58,0,,0,1693663072464.894,35.985107421875,236.0,211.5,9.708,0,1.688677603178825,211.0,229.0
945,58,0,,0,1693663072496.922,32.028076171875,244.0,207.0,9.179,0,1.2617677130648166,219.0,223.5
946,58,0,,0,1693663072528.521,31.598876953125,253.0,202.0,10.296,0,0.3885143449429112,227.0,218.0
947,58,0,,0,1693663072565.178,36.656982421875,262.0,196.0,10.817,0,1.1073063356429076,236.5,212.5
948,58,,,,,,,,,,,,
949,58,,,,,,,,,,,,
950,58,,,,,,,,,,,,
951,58,,,,,,,,,,,,
952,58,,,,,,,,,,,,
953,58,,,,,,,,,,,,
954,58,0,,0,1693663072799.481,234.302978515625,330.5,154.0,80.351,,,,
955,58,0,,0,1693663072828.906,29.425048828125,342.0,147.5,13.21,,,,
956,58,0,,0,1693663072870.065,41.158935546875,353.0,141.0,12.777,,,,
957,58,0,,0,1693663072903.103,33.0380859375,364.0,133.5,13.314,,,,
958,58,0,,0,1693663072935.103,32.0,377.0,127.0,14.534,,,,
959,58,0,,0,1693663072965.184,30.0810546875,389.0,120.0,13.892,,,,
960,58,0,,0,1693663073002.525,37.3408203125,402.0,113.0,14.765,0,1.3416407864998738,372.0,131.0
961,58,0,,0,1693663073033.427,30.902099609375,415.0,105.0,15.264,0,1.0077420510481723,385.0,123.5
962,59,1,4.09996435546875,0,1693663073065.579,32.152099609375,428.0,98.0,14.765,0,0.27091418459143857,397.0,116.0
963,59,0,,2,1693663073097.928,32.348876953125,442.0,90.0,16.125,0,0.6223656929763919,410.5,108.5
964,59,0,,0,1693663073134.672,36.744140625,456.0,82.5,15.882,0,0.27091418459143857,423.0,101.0
965,59,0,,0,1693663073167.696,33.02392578125,471.0,78.0,15.66,0,1.2403473458921004,436.0,92.0
966,59,0,,0,1693663073201.616,33.919921875,486.0,75.5,15.207,0,1.0703685350349388,450.0,84.5
967,59,0,,0,1693663073232.998,31.382080078125,501.0,75.5,15.0,0,2.1551091417476016,463.5,78.0
968,59,0,,0,1693663073270.256,37.258056640625,515.5,77.5,14.637,0,3.6167777207178555,479.0,73.0
969,59,0,,0,1693663073297.602,27.345947265625,529.0,81.0,13.946,0,4.5,494.0,71.0
970,59,0,,0,1693663073328.913,31.31103515625,541.0,86.0,13.0,0,6.6781527850724,510.0,70.0
971,59,0,,0,1693663073365.645,36.73193359375,552.0,92.0,12.53,0,7.941159738656479,524.0,71.5
972,59,0,,0,1693663073399.412,33.76708984375,561.0,99.5,11.715,1,9.730769230769218,537.5,74.0
973,59,0,,0,1693663073432.432,33.019775390625,570.0,107.5,12.042,1,11.572259824780492,550.5,78.0
974,59,0,,0,1693663073470.036,37.60400390625,577.0,115.0,10.259,1,10.755097914363255,561.0,85.5
975,59,0,,0,1693663073501.185,31.149169921875,583.0,124.5,11.236,1,11.8755036190848,571.0,92.5
976,59,0,,0,1693663073528.686,27.5009765625,589.0,134.5,11.662,1,10.649038407404442,578.5,101.0
977,59,0,,0,1693663073567.213,38.52685546875,593.0,144.5,10.77,1,9.433876181187665,585.0,110.0
978,59,0,,0,1693663073600.327,33.114013671875,596.0,154.5,10.44,1,9.38937676523865,590.0,118.0
979,59,0,,0,1693663073631.823,31.49609375,598.0,165.0,10.689,0,7.374439161127914,594.0,128.5
980,59,0,,0,1693663073668.354,36.531005859375,599.0,176.0,11.045,0,6.127946159842754,598.0,140.5
981,59,0,,0,1693663073699.95,31.595947265625,599.0,187.0,11.0,0,4.837022740366814,600.0,151.0
982,59,0,,0,1693663073733.802,33.85205078125,598.0,198.5,11.543,0,3.601908076882434,601.0,161.5
983,59,0,,0,1693663073770.23,36.427978515625,594.5,210.0,12.021,0,4.0288406988920435,603.0,175.5
984,59,0,,0,1693663073801.75,31.52001953125,590.0,221.5,12.349,0,3.0753513809518416,602.0,188.0
985,59,0,,0,1693663073835.458,33.7080078125,585.0,231.5,11.18,0,3.1611832570692404,601.0,199.5
986,59,0,,0,1693663073864.45,28.991943359375,578.0,241.5,12.207,0,2.874705972135191,597.0,211.5
987,59,0,,0,1693663073896.742,32.2919921875,570.0,250.0,11.673,0,2.4596747752498067,592.0,223.0
988,59,0,,0,1693663073929.292,32.550048828125,561.0,258.5,12.379,0,2.4986573575831015,587.0,233.0
989,59,0,,0,1693663073965.346,36.053955078125,551.0,265.5,12.207,0,3.512494082400554,580.0,244.5
990,59,0,,0,1693663074001.367,36.02099609375,541.0,272.0,11.927,0,3.9581827194378607,571.0,254.5
991,59,0,,0,1693663074033.234,31.866943359375,530.0,276.5,11.885,0,3.8503900264394995,562.0,262.5
992,59,0,,0,1693663074069.323,36.089111328125,519.0,280.0,11.543,0,4.1922180815031425,551.0,270.5
993,59,0,,0,1693663074101.666,32.343017578125,507.0,282.5,12.258,0,5.553281737234046,541.0,278.0
994,59,0,,0,1693663074133.749,32.0830078125,497.0,284.5,10.198,0,5.717554680079537,530.0,282.5
995,59,0,,0,1693663074164.854,31.10498046875,485.5,285.0,11.511,0,6.648908684051225,518.0,287.0
996,59,0,,0,1693663074199.576,34.721923828125,475.0,284.5,10.512,0,6.079600189283695,508.0,288.5
997,59,0,,0,1693663074232.224,32.648193359375,465.0,282.5,10.198,0,5.494808870952808,497.0,290.0
998,59,0,,0,1693663074270.164,37.93994140625,455.5,280.5,9.708,0,5.016999403913449,486.0,290.0
999,59,0,,0,1693663074302.118,31.953857421875,446.0,277.0,10.124,0,4.946775539206736,476.0,289.5
1000,59,0,,3,1693663074334.912,32.794189453125,437.0,273.0,9.849,0,5.197077581161899,466.0,288.0
1001,59,0,,0,1693663074364.946,30.033935546875,429.0,268.5,9.179,0,4.300468791915435,456.0,285.0
1002,59,0,,0,1693663074399.991,35.044921875,421.0,263.5,9.434,0,3.8768386668496198,447.0,281.5
1003,59,0,,0,1693663074433.495,33.504150390625,411.5,258.5,10.735,0,2.84296926237411,439.0,277.0
1004,59,0,,0,1693663074469.965,36.469970703125,403.0,254.5,9.394,0,1.6342041321085392,431.0,271.5
1005,59,0,,0,1693663074502.02,32.054931640625,395.0,249.5,9.434,0,1.059997880006378,423.0,266.0
1006,59,0,,0,1693663074534.667,32.64697265625,386.0,244.5,10.296,0,0.13972392984978405,415.0,260.5
1007,59,0,,0,1693663074564.609,29.94189453125,377.0,240.0,10.062,0,0.7983694431185182,407.0,255.5
1008,59,0,,0,1693663074603.719,39.110107421875,368.0,234.5,10.548,0,0.31799936400191403,398.0,251.0
1009,59,0,,0,1693663074635.318,31.59912109375,359.0,230.5,9.849,0,0.14569287935357583,389.0,246.0
1010,59,0,,0,1693663074664.739,29.4208984375,350.0,225.0,10.548,0,0.8944271909999159,381.0,241.0
1011,59,0,,0,1693663074697.016,32.277099609375,341.0,220.5,10.062,0,0.8058772873379397,372.0,236.0
