896.0,519.0
881.0,532.0
864.0,543.5
847.0,554.0
828.0,562.0
808.0,568.0
789.0,573.0
768.0,575.0
748.0,576.0
728.5,574.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
556.0,574.5
532.0,575.5
508.0,575.5
484.0,575.5
459.0,575.5
433.5,576.0
408.0,576.0
382.0,576.0
356.0,576.0
329.0,574.5
304.0,569.5
279.0,562.0
257.5,552.0
237.5,539.5
220.5,525.0
204.5,508.0
191.0,493.0
182.0,479.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
162.0,291.0
170.0,272.0
181.0,258.0
192.0,239.0
203.0,225.0
217.0,213.0
232.0,201.0
250.0,191.0
267.0,183.0
284.0,177.0
304.0,173.0
324.0,171.5
344.0,170.0
364.0,170.0
384.0,171.5
404.0,173.0
424.0,173.0
444.0,173.0
464.0,173.0
484.0,173.0
506.0,173.0
528.0,173.0
550.0,173.0
571.0,172.5
593.0,173.0
615.5,173.5
639.0,173.0
662.5,173.5
686.0,173.0
709.0,174.0
733.0,175.0
760.0,173.5
785.0,175.0
809.0,180.5
834.0,188.0
856.0,198.0
876.0,212.0
892.0,226.0
909.0,241.0
921.0,259.0
933.0,278.0
942.5,297.0
948.5,317.0
954.0,335.0
957.0,357.0
957.0,376.0
956.0,398.0
953.0,418.0
948.0,438.0
940.0,458.5
930.0,476.5
918.0,494.0
905.0,510.0
890.0,524.0
874.0,536.0
856.0,547.5
838.0,558.0
820.0,565.0
800.0,570.0
780.0,574.5
760.0,576.0
739.0,575.0
719.0,574.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
569.0,574.0
546.0,574.5
524.0,575.5
500.0,574.5
476.0,575.5
452.0,575.5
427.0,576.0
401.5,576.0
377.0,576.0
350.0,576.0
325.0,574.5
299.0,569.0
276.0,561.0
255.0,550.0
236.0,537.0
218.0,522.0
203.0,506.0
191.0,490.0
180.5,478.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
164.5,282.5
175.0,264.0
184.0,250.5
195.0,234.0
209.0,220.0
221.0,208.0
240.0,197.0
258.0,187.0
274.0,181.0
294.0,175.0
312.0,172.0
332.0,170.0
354.0,169.0
373.0,171.0
393.0,171.5
413.0,172.0
433.5,171.5
453.0,172.0
474.0,171.5
495.0,172.5
516.0,172.5
538.0,173.0
560.0,173.0
581.0,173.0
604.0,173.5
626.5,173.5
651.0,174.0
675.0,173.0
699.0,173.5
