Frame,PWM,Meta,Tiempo vuelta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
121,50,0,,0,1691848589936.353,32.529052734375,147.0,291.5,9.014,0,0.39950093555113075,178.0,291.5
122,50,0,,4,1691848589972.055,35.701904296875,137.0,292.0,10.012,0,0.5,168.0,291.5
123,50,0,,0,1691848590003.856,31.801025390625,127.0,292.0,10.0,0,0.5,158.5,291.5
124,50,0,,0,1691848590035.908,32.052001953125,117.0,291.0,10.05,0,0.41602514716890293,148.5,292.0
125,50,0,,0,1691848590072.163,36.255126953125,108.5,288.5,8.86,0,0.5992514033266968,139.0,292.5
126,50,0,,0,1691848590103.867,31.703857421875,99.5,285.5,9.487,0,0.5,130.5,292.5
127,50,0,,0,1691848590135.704,31.837158203125,91.5,282.5,8.544,0,0.4975185951049861,122.0,292.0
128,50,0,,0,1691848590171.992,36.287841796875,84.0,279.0,8.276,0,0.36681622118903207,114.0,290.5
129,50,0,,0,1691848590203.892,31.900146484375,77.0,274.0,8.602,0,0.9486832980504913,105.5,288.5
130,50,0,,0,1691848590235.96,32.06787109375,70.0,269.0,8.602,0,0.7022468831767684,97.5,285.5
131,50,0,,0,1691848590271.703,35.742919921875,64.0,263.5,8.139,0,0.3926793606646356,89.5,282.0
132,50,0,,0,1691848590303.848,32.14501953125,58.0,257.5,8.485,0,0.3487429162314777,82.5,277.5
133,50,0,,0,1691848590337.051,33.203125,52.0,250.5,9.22,0,0.639362013091001,74.5,273.0
134,50,0,,0,1691848590368.795,31.743896484375,47.5,243.5,8.322,0,0.24571804673356912,68.0,267.5
135,50,0,,0,1691848590404.097,35.302001953125,43.0,236.0,8.746,0,0.3535533905932738,61.5,261.5
136,50,0,,0,1691848590436.005,31.907958984375,39.5,228.5,8.276,0,0.43386091563731083,56.0,254.5
137,50,0,,0,1691848590472.046,36.041015625,36.0,220.0,9.192,0,0.06008417681260413,50.0,247.5
138,50,0,,0,1691848590503.709,31.6630859375,34.0,211.5,8.732,0,0.08574929257124589,45.5,240.0
139,50,0,,0,1691848590536.512,32.802978515625,32.0,203.5,8.246,0,0.36247325599810404,42.0,233.0
140,50,0,,0,1691848590571.65,35.137939453125,31.0,194.5,9.055,0,0.05439282932204173,38.0,225.0
141,50,0,,0,1691848590603.725,32.0751953125,30.5,186.0,8.515,0,0.20040941700985307,35.5,217.0
142,50,0,,0,1691848590635.929,32.203857421875,31.0,177.5,8.515,0,0.12126781251816648,33.5,209.0
143,50,0,,0,1691848590671.878,35.948974609375,32.0,170.0,7.566,0,0.33129457822453806,32.0,200.5
144,50,0,,0,1691848590703.762,31.884033203125,34.0,161.5,8.732,0,0.08808303292720428,31.0,193.0
145,50,0,,0,1691848590736.265,32.5029296875,36.0,154.0,7.762,0,0.08808303292720428,30.5,184.5
146,50,0,,0,1691848590772.213,35.947998046875,38.0,146.0,8.246,0,0.13216372009101934,31.0,176.5
147,50,0,,0,1691848590803.741,31.528076171875,42.0,139.0,8.062,0,0.22903933372554444,32.0,169.0
148,50,0,,0,1691848590836.018,32.277099609375,46.0,132.0,8.062,0,0.12883132528016572,34.0,161.0
149,50,0,,0,1691848590871.881,35.863037109375,51.0,126.0,7.81,0,0.0,36.0,154.0
150,50,0,,0,1691848590900.617,28.73583984375,55.5,120.0,7.5,0,0.24253562503633297,38.0,147.0
151,50,0,,0,1691848590932.286,31.6689453125,61.0,114.5,7.778,0,0.49613893835683204,42.0,140.0
152,50,0,,0,1691848590971.94,39.654052734375,67.0,110.5,7.211,0,0.7442084075352481,46.0,133.5
153,50,0,,0,1691848591003.943,32.003173828125,73.0,105.5,7.81,0,0.19205531989934396,50.0,127.5
154,50,0,,0,1691848591036.285,32.341796875,80.0,101.5,8.062,0,1.5999999999999972,56.0,122.0
155,50,0,,0,1691848591068.272,31.987060546875,87.0,98.0,7.826,0,1.0606601717798212,61.0,116.0
156,50,0,,0,1691848591100.236,31.964111328125,94.0,96.0,7.28,0,0.2773500981126146,66.0,111.5
157,50,0,,0,1691848591132.471,32.23486328125,102.0,94.0,8.246,0,1.152331919396071,73.0,107.0
158,50,0,,0,1691848591172.304,39.8330078125,109.0,92.0,7.28,0,0.8062257748298602,79.0,103.0
159,50,0,,0,1691848591203.989,31.68505859375,117.0,91.0,8.062,0,1.3416407864998738,87.0,99.5
160,50,0,,0,1691848591236.116,32.126953125,126.0,90.5,9.014,0,0.3434014098717226,93.5,96.5
161,50,0,,0,1691848591272.133,36.01708984375,133.0,91.0,7.018,0,0.7276068751089955,101.0,93.5
162,50,0,,0,1691848591304.07,31.93701171875,141.0,90.5,8.016,0,0.49613893835683204,109.0,91.5
163,50,0,,1,1691848591335.669,31.598876953125,149.0,90.5,8.0,0,0.0,117.0,91.0
164,50,0,,0,1691848591372.098,36.428955078125,157.0,91.5,8.062,0,0.4437601569801904,125.0,91.0
165,50,0,,0,1691848591404.405,32.30712890625,165.0,91.5,8.0,0,0.4987293499153736,133.0,90.5
166,50,0,,0,1691848591435.994,31.5888671875,172.5,91.5,7.5,0,0.06237828615518053,140.0,90.5
167,50,0,,0,1691848591471.962,35.968017578125,181.0,91.0,8.515,0,0.5,147.5,91.0
168,50,0,,0,1691848591502.59,30.628173828125,189.0,91.5,8.016,0,0.3721042037676253,156.0,91.0
169,50,0,,0,1691848591534.889,32.298828125,197.0,92.0,8.016,0,0.5,165.0,92.0
170,50,0,,0,1691848591572.623,37.734130859375,205.5,92.0,8.5,0,0.5284981975632398,173.0,92.0
171,50,0,,0,1691848591604.31,31.68701171875,214.0,92.0,8.5,0,0.998052578482885,181.0,92.0
172,50,0,,0,1691848591635.953,31.642822265625,222.0,92.0,8.0,0,0.4990262892414425,189.0,92.0
173,50,0,,0,1691848591672.255,36.302001953125,230.0,92.0,8.0,0,0.0,197.0,92.0
174,50,0,,0,1691848591704.736,32.481201171875,238.0,92.0,8.0,0,0.0,205.0,92.0
175,50,0,,0,1691848591736.47,31.73388671875,246.5,92.0,8.5,0,0.0,213.5,92.0
176,50,0,,0,1691848591771.583,35.113037109375,255.0,92.0,8.5,0,0.0,223.0,92.0
177,50,0,,0,1691848591803.869,32.285888671875,264.0,92.0,9.0,0,0.0,231.0,92.0
178,50,0,,0,1691848591836.519,32.650146484375,272.0,92.0,8.0,0,0.0,239.0,92.0
179,50,0,,0,1691848591870.198,33.678955078125,280.0,91.5,8.016,0,0.0,247.5,92.0
180,50,0,,0,1691848591903.876,33.677978515625,289.0,91.5,9.0,0,0.0,255.5,92.0
181,50,0,,0,1691848591937.49,33.614013671875,298.0,91.5,9.0,0,0.0,265.0,92.0
182,50,0,,0,1691848591972.369,34.87890625,306.0,91.0,8.016,0,0.0935674292327708,273.5,92.0
183,50,0,,0,1691848592002.164,29.795166015625,314.0,91.0,8.0,0,0.5,281.5,92.0
184,50,0,,0,1691848592036.452,34.287841796875,324.0,91.0,10.0,0,0.5,291.0,92.0
185,50,0,,0,1691848592072.333,35.881103515625,332.0,91.0,8.0,0,0.3742697169310832,300.0,91.0
186,50,0,,0,1691848592104.095,31.761962890625,342.0,91.0,10.0,0,0.0,309.0,91.0
187,50,0,,0,1691848592135.862,31.76708984375,350.0,91.0,8.0,0,0.5,319.0,90.5
188,50,0,,0,1691848592171.787,35.925048828125,360.0,91.0,10.0,0,0.0,327.0,91.0
189,50,0,,0,1691848592203.55,31.762939453125,370.0,91.0,10.0,0,0.0,337.0,91.0
190,50,0,,0,1691848592237.06,33.510009765625,380.0,90.5,10.012,0,0.0,346.0,91.0
191,50,0,,0,1691848592272.339,35.279052734375,390.0,90.5,10.0,0,0.0,357.0,91.0
192,50,0,,0,1691848592304.174,31.8349609375,400.0,90.5,10.0,0,0.0,367.0,91.0
193,50,0,,0,1691848592336.274,32.099853515625,410.0,90.5,10.0,0,0.34956331860723994,377.0,91.0
194,52,1,5.100322509765625,0,1691848592372.482,36.2080078125,420.0,90.0,10.012,0,0.5,387.0,91.0
195,52,0,,0,1691848592407.713,35.23095703125,431.0,90.0,11.0,0,0.5,398.0,91.0
196,52,0,,2,1691848592439.199,31.486083984375,442.0,90.0,11.0,0,0.0,409.0,90.5
197,52,0,,0,1691848592474.7,35.5009765625,453.0,91.0,11.045,0,0.0,420.0,90.0
198,52,0,,0,1691848592506.824,32.1240234375,464.0,93.0,11.18,0,0.5,430.0,89.5
199,52,0,,0,1691848592538.52,31.696044921875,474.0,96.5,10.595,0,0.5,441.0,89.5
200,52,0,,0,1691848592574.586,36.06591796875,483.0,100.5,9.849,0,0.8148217143826629,451.0,90.0
201,52,0,,0,1691848592606.216,31.630126953125,491.5,105.0,9.618,0,1.4310835055998616,461.0,91.0
202,52,0,,0,1691848592632.827,26.61083984375,499.5,111.0,10.0,0,1.840523794913734,471.0,93.5
203,52,0,,0,1691848592668.876,36.049072265625,507.0,117.5,9.925,0,2.386063488064005,481.0,97.0
204,52,0,,0,1691848592706.619,37.742919921875,513.0,124.5,9.22,0,1.9495321684126452,490.0,102.0
205,52,0,,0,1691848592739.237,32.6181640625,519.0,133.0,10.404,0,2.5,499.0,107.5
206,52,0,,0,1691848592774.553,35.31591796875,525.0,141.5,10.404,0,3.350221600368173,507.5,113.5
207,52,0,,0,1691848592800.449,25.89599609375,529.0,151.0,10.308,0,3.091259023915872,514.5,121.5
208,52,0,,0,1691848592837.896,37.447021484375,532.0,161.0,10.44,0,2.955501387693108,520.5,130.0
209,52,0,,0,1691848592873.676,35.780029296875,534.0,171.0,10.198,0,2.2586758572614163,526.0,139.0
210,52,0,,0,1691848592906.268,32.592041015625,535.5,181.5,10.607,0,1.6977493752543804,530.0,149.0
211,52,0,,0,1691848592932.762,26.493896484375,535.5,192.0,10.5,0,2.155109141747566,533.5,158.5
212,52,0,,0,1691848592973.953,41.19091796875,534.0,203.0,11.102,0,2.2553355540891054,536.0,169.5
213,52,0,,0,1691848593004.08,30.127197265625,532.0,213.0,10.198,0,1.6263455967290714,537.0,180.5
214,52,0,,0,1691848593035.778,31.697998046875,530.0,223.0,10.198,0,1.5,537.0,190.0
215,52,0,,0,1691848593074.677,38.89892578125,526.0,232.5,10.308,0,2.7022640946662286,537.0,201.0
216,52,0,,0,1691848593106.552,31.875,521.0,241.5,10.296,0,2.647567824365451,535.0,211.5
217,52,0,,0,1691848593138.822,32.27001953125,515.0,249.5,10.0,0,2.647567824365451,533.0,221.5
218,52,0,,0,1691848593168.625,29.802978515625,509.0,257.5,10.0,0,2.1828206253269857,529.0,231.0
219,52,0,,0,1691848593205.947,37.322021484375,501.0,264.0,10.308,0,1.2626716210644295,523.0,240.5
220,52,0,,0,1691848593238.124,32.177001953125,494.0,270.5,9.552,0,1.599999999999983,517.0,249.5
221,52,0,,0,1691848593274.312,36.18798828125,485.0,276.0,10.548,0,1.3,511.0,257.0
222,52,0,,0,1691848593306.163,31.85107421875,476.0,280.5,10.062,0,2.2798348753415163,504.0,264.5
223,52,0,,0,1691848593338.738,32.574951171875,467.0,284.5,9.849,0,1.3870733948640723,495.5,271.0
224,52,0,,0,1691848593368.932,30.19384765625,458.0,287.0,9.341,0,1.469540935733924,487.0,276.5
225,52,0,,0,1691848593400.626,31.694091796875,448.0,289.0,10.198,0,1.5652475842498272,477.5,281.5
226,52,0,,0,1691848593439.101,38.47509765625,438.0,290.5,10.112,0,2.1829942550372867,469.0,286.0
227,52,0,,3,1691848593475.324,36.222900390625,428.0,290.5,10.0,0,2.5495097567963922,458.5,289.5
