336.0,86.5
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
336.0,86.0
337.0,86.0
338.0,87.0
338.0,87.0
339.0,86.0
340.0,86.0
342.0,87.0
342.0,86.5
344.0,87.0
346.0,87.0
348.0,86.0
350.0,86.0
352.0,86.5
354.0,86.5
356.0,87.0
360.0,87.0
362.0,87.0
366.0,87.0
369.0,86.5
372.0,86.0
375.0,87.0
380.0,87.0
383.0,87.5
387.0,87.0
391.0,87.0
395.5,88.0
400.0,88.5
404.0,90.0
409.0,91.5
414.0,92.0
419.0,94.0
424.5,96.0
429.0,99.5
435.0,103.0
440.0,107.0
444.0,111.0
449.0,116.0
454.5,120.5
459.0,126.0
464.0,131.0
468.0,138.0
470.0,145.0
474.0,153.0
476.0,160.5
478.0,169.0
479.0,177.0
479.5,186.0
478.0,195.0
477.0,203.5
475.5,213.0
472.5,220.0
469.0,231.0
465.0,238.5
459.0,245.0
453.5,253.0
447.5,260.0
441.0,266.0
433.0,271.0
425.5,276.0
417.0,280.0
408.5,283.0
399.0,284.5
391.0,287.0
382.0,287.5
373.0,287.5
364.0,287.0
356.0,287.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
279.0,287.0
270.0,287.0
260.0,287.0
249.5,287.0
238.5,287.0
228.5,287.0
219.0,288.5
208.0,288.5
197.0,288.5
186.0,288.5
175.0,288.5
163.0,287.0
153.0,285.0
141.0,281.5
132.0,277.0
124.0,272.0
114.0,266.0
108.0,259.5
100.0,251.5
94.0,244.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
89.0,132.0
92.5,124.0
99.0,117.0
105.0,110.0
0.0,0.0
118.0,99.0
128.0,95.0
134.5,92.0
144.5,88.5
153.0,87.0
161.0,85.0
167.0,85.0
178.0,85.0
187.0,85.0
196.0,85.0
203.5,86.0
213.0,85.0
221.0,85.0
231.0,85.5
239.0,87.0
249.0,86.0
257.0,86.5
267.0,86.5
277.0,86.0
285.0,86.0
296.0,86.5
305.5,86.5
315.0,86.5
325.0,87.0
335.0,86.5
346.0,87.5
355.0,87.0
365.0,87.0
377.0,87.5
386.0,87.5
397.0,88.0
407.0,90.5
417.5,94.0
426.0,98.0
435.0,103.0
443.0,110.0
451.0,117.0
457.0,123.5
463.0,131.0
468.0,140.0
472.0,149.0
476.0,157.0
477.0,168.0
479.5,178.0
479.5,186.0
479.0,197.5
477.5,206.0
475.5,215.0
472.0,224.0
468.0,233.0
464.0,241.0
458.0,248.5
452.0,255.5
444.0,262.0
437.0,269.0
430.5,272.5
423.0,277.0
413.0,281.5
405.0,284.0
