Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
71,,0,0,1691257112675.366,32.848876953125,471.5,95.0,4.924,0,2.0,440.0,87.0
72,,0,0,1691257112707.513,32.14697265625,477.0,96.5,5.701,0,1.5,445.0,87.5
73,,0,0,1691257112739.419,31.906005859375,481.0,98.5,4.472,0,1.612451549659703,450.0,88.0
74,,0,0,1691257112775.396,35.97705078125,485.5,101.5,5.408,0,1.8083888603589349,455.0,88.5
75,,0,0,1691257112807.412,32.01611328125,491.0,103.5,5.852,0,1.9402850002906638,461.0,89.5
76,,0,0,1691257112839.266,31.85400390625,495.0,107.0,5.315,0,2.42535625036333,467.0,90.5
77,,0,0,1691257112875.306,36.039794921875,499.5,110.0,5.408,0,2.6750269588864404,472.5,92.5
78,,0,0,1691257112907.678,32.3720703125,504.0,114.0,6.021,0,1.7888543819998317,478.0,95.0
79,,0,0,1691257112944.007,36.3291015625,509.0,118.5,6.727,0,1.94145068678831,483.0,97.5
80,,0,0,1691257112979.35,35.343017578125,513.0,123.5,6.403,0,2.1358941442919095,489.0,100.5
81,,0,0,1691257113007.358,28.0078125,517.0,128.5,6.403,0,2.2577300841206336,495.0,104.0
82,,0,0,1691257113042.432,35.073974609375,521.0,133.0,6.021,0,2.5,501.0,108.0
83,,0,0,1691257113075.243,32.81103515625,524.5,139.5,7.382,0,2.4157059753032777,506.5,113.0
84,,0,0,1691257113107.365,32.1220703125,527.0,145.5,6.5,0,2.576867071161991,511.5,117.5
85,,0,0,1691257113140.008,32.64306640625,530.0,152.0,7.159,0,3.045388356827818,516.5,123.0
86,,0,0,1691257113175.472,35.4638671875,532.0,159.0,7.28,0,3.3633419340764688,521.5,128.5
87,,0,0,1691257113211.995,36.523193359375,534.0,166.5,7.762,0,2.776870392062249,525.5,135.5
88,,0,0,1691257113243.646,31.65087890625,536.0,174.0,7.762,0,2.2692307692307736,528.0,142.0
89,,0,0,1691257113279.221,35.574951171875,536.0,182.0,8.0,0,2.6540351239243734,532.0,150.0
90,,0,0,1691257113307.222,28.0009765625,536.0,190.0,8.0,0,2.3351295871276823,534.0,157.5
91,,0,0,1691257113342.219,34.9970703125,536.0,197.5,7.5,0,2.318963855042969,536.0,165.0
92,,0,0,1691257113377.445,35.22607421875,535.0,205.5,8.062,0,2.1901325297628103,538.0,173.0
